tweet_id,customer_text,true_intent,pred_intent,intent_confidence,decision,escalation_reason,draft_reply,judge_correctness,judge_groundedness,judge_hallucinated,judge_reasoning
695367,On my second iPhone 7 In not even two months and it still freezes every five minutes ðŸ˜³ @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports a recurring hardware/software failure (freezing) on a new device, which is not covered by the limited historical evidence provided (which only covers app crashes and billing).",We are sorry to hear about the issues with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1657281,@AppleSupport fix this glitch ASAP  cause vowels are important https://t.co/NAmFRXL7ZG,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports a specific 'glitch' involving text rendering (vowels), which is not covered by the provided historical evidence (app crashes, website 500 errors, payment failures). The evidence does not contain troubleshooting steps for text display bugs, so a generic acknowledgment is required to avoid hallucination.",We are sorry to hear about the issue you are experiencing. Our team is looking into this matter.,0,0,False,SKIPPED to avoid API rate limits
2892059,@115858 Iâ€™m using the EarPods and my phone says â€œaccessory not supported.â€ What do I do..?,hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear that you are experiencing issues with your EarPods. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1709291,@AppleSupport what is this .... https://t.co/rIirStht7D,other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,@customer we are sorry for the inconvenience. A supervisor will DM you.,0,0,False,SKIPPED to avoid API rate limits
1445654,Still frustrated @115858 hasnâ€™t fixed the import issue into photos on MacBook! Cmon!! ðŸ˜«ðŸ˜«,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (import issue) that was not resolved by a previous update. The provided historical evidence does not contain any troubleshooting steps or solutions related to photo import issues, app crashes, or software bugs, making it impossible to provide a grounded technical solution.",We are sorry to hear that the import issue persists. Please provide more details about the specific error or behavior you are experiencing so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
1681655,"@AppleSupport what the hell is going on?! 

Letters not working, phone is lagging, this iOS update is trash!",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting multiple issues (letters not working, lagging) and expressing strong dissatisfaction with an iOS update. The provided historical evidence does not contain specific troubleshooting steps for iOS update-related performance issues or input problems, only for app crashes and payment failures. Therefore, a grounded reply cannot be drafted, and the case requires human review.",We are sorry to hear about the issues you are experiencing with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
2709167,IPhone 7 on IOS 11.1.1 major battery draining issue. Went to  bed with 45% and woke up to 4% (followed all battery maximization techniques) pls fix! @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The provided historical evidence does not contain any troubleshooting steps or solutions related to battery draining or iOS performance issues, only app crashes and billing errors. Therefore, a grounded reply cannot be drafted.",We are sorry to hear about the battery issues you are experiencing. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2347677,@AppleSupport How am I suppose to use my #iPhoneX outside in the cold when I work? Not even useable?,complaint_feedback,hardware_issue,medium,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the difficulty you are experiencing with your iPhone in cold weather. A specialist will be in touch to assist you further.,0,0,False,SKIPPED to avoid API rate limits
1833914,Hi @AppleSupport can you guys please fix the issues with battery life on the 6s Plus phones? Battery life drains too fast since the update-,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific hardware/software performance issue (battery drain) on a specific device model (6s Plus) following an update. The provided historical evidence only covers app crashes, billing disputes, and refunds, offering no relevant troubleshooting steps or precedents for battery life issues. Therefore, the issue cannot be resolved with the available evidence and requires human review.",We are sorry to hear about the battery issues you are experiencing. Please allow us to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2925650,@AppleSupport wth!!?? Is this real? Root user without password !!! https://t.co/l1gel72u0F,account_and_billing,software_issue,high,ESCALATE_TO_HUMAN,Business Rule: Message contains potentially sensitive/private information.,We are sorry to hear about this issue. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1182178,"My phone has been so slow since the iOS 11.03 update. Itâ€™s either @115858 or @156803, but something needs to happen.",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a system-wide performance degradation (slowness) following an iOS update. The provided historical evidence only contains solutions for specific app crashes, payment failures, and duplicate charges. There is no historical evidence or troubleshooting step available for general iOS performance issues or update-related bugs, so a human agent is required to investigate.",We are sorry to hear about the performance issues you are experiencing. Our team is looking into this for you.,0,0,False,SKIPPED to avoid API rate limits
1896647,@AppleSupport Just got disconnected from an important account support call. Should I call back or will they call me?,how_to_and_inquiry,how_to_and_inquiry,high,ESCALATE_TO_HUMAN,"The customer is asking for specific procedural advice regarding an ongoing support call (whether to call back or wait). The provided historical evidence consists of unrelated examples regarding returns, tracking, and cancellations, offering no guidance on call disconnection protocols. Therefore, a human agent is required to provide accurate instructions.",We are sorry to hear about the disconnection. Please call back to reconnect with support.,0,0,False,SKIPPED to avoid API rate limits
2179508,"@AppleSupport Hi, someone stole my phone and i saw this picture on my icloud, please helpðŸ˜ž https://t.co/jyuZ1rCvXF",account_and_billing,account_and_billing,high,ESCALATE_TO_HUMAN,Business Rule: account_and_billing requires manual verification or physical diagnosis.,"We are sorry to hear about this distressing situation. Please note that our current support channels are designed for technical and billing inquiries. For immediate assistance with a stolen device, please contact local law enforcement and use the 'Find My' app to mark your device as lost. We recommend escalating this case to a human specialist for further security review.",0,0,False,SKIPPED to avoid API rate limits
500030,@AppleSupport I can't access imessage on mac and my ipad it always says itâ€™s an error occurred during activation. please help @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The specific iMessage activation error is not covered by the provided historical evidence, which only addresses app crashes, password resets, and website errors. To avoid hallucinating troubleshooting steps, this requires human review.",We are sorry to hear you are experiencing issues with iMessage activation. Our team is currently investigating this error and will assist you shortly.,0,0,False,SKIPPED to avoid API rate limits
2051232,whatâ€™s good @AppleSupport? my $800 texting device donâ€™t workðŸ˜¡,software_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear that your device is not working. A supervisor will DM you to assist with this issue.,0,0,False,SKIPPED to avoid API rate limits
1997106,"Since updating to iOS 11.1 my iPhone is screwed. How are the rest of you with it? ðŸŽðŸ¤¢
https://t.co/ADtVRpI4vL
@115858 #pareidolia #acreativedc https://t.co/8NqsRLHd1H",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a general device malfunction ('iPhone is screwed') following an iOS update, which is a complex software issue. The provided historical evidence only contains specific, unrelated examples (app crash, subscription, order tracking) and does not contain any troubleshooting steps or solutions for iOS update-related device issues. Therefore, a grounded reply cannot be drafted, and the case must be escalated.",We are sorry to hear that you are experiencing issues with your iPhone after the update. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
2926440,Anyone elseâ€™s #iphone so slow? I have the 6S and itâ€™s moving like a snail. And my software is up to date. And I have space. @AppleSupport,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports a performance issue (slowness) on an iPhone 6S with software up to date and sufficient storage. The provided historical evidence only covers app crashes, order tracking, and billing issues, offering no specific troubleshooting steps for general device slowness. To avoid hallucinating unsupported advice, the case must be escalated to a human agent.","We are sorry to hear about the performance issues with your iPhone 6S. Since the software is up to date and storage space is available, please allow our team to investigate further.",0,0,False,SKIPPED to avoid API rate limits
1717304,I need @115858 to fix this damn update. My phone keeps shutting down &amp; it ddnt do that until this damn update!! ðŸ˜¡ðŸ˜¡ðŸ˜¡,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a critical software issue (phone shutting down after an update) and expressing frustration. The provided historical evidence does not contain any troubleshooting steps or solutions for software bugs, crashes, or update-related hardware failures. Therefore, a grounded reply cannot be drafted, and the issue requires human intervention.",We are sorry to hear about the issues with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1121693,@AppleSupport by doing a fix for people who have had cheap screens installed you now made the touch on people who have real screens worse!!!,hardware_issue,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific hardware/software interaction issue (touch sensitivity) potentially linked to a recent update or repair, which is not covered by the provided historical evidence. The message also contains strong negative sentiment (complaint), requiring human review to address the specific technical claim and customer dissatisfaction appropriately.",We are sorry to hear about the issues you are experiencing with your device. We will look into this matter further.,0,0,False,SKIPPED to avoid API rate limits
2138939,@AppleSupport IM SORRY WHY DOES THIS UPDATE CHANGE EVERYTHING TO A BOXED QUESTION MARK THIS IS NOT OK,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (displaying question marks) following an update. The provided historical evidence does not contain any troubleshooting steps or solutions for software issues, only unrelated examples regarding order tracking, agent behavior, and subscription cancellations. Therefore, a grounded technical reply cannot be drafted, and the issue requires human investigation.",We are sorry to hear about the issue you are experiencing with the update. Please allow us to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
721814,@AppleSupport Phising email I received. Please look into it. https://t.co/SmqWr955Lr,other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,We are sorry to hear about this. Please contact our security team directly for assistance with phishing reports.,0,0,False,SKIPPED to avoid API rate limits
2003151,@AppleSupport @115858 WHAT IS WRONG WITH MY KEYBOARD WHY DO MY iâ€™s KEEP CHANGING TO Iï¸,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software/input issue (keyboard character mapping) that is not covered by the provided historical evidence, which only contains examples related to billing and payments. Therefore, a grounded reply cannot be drafted, and the case must be escalated to a human agent for proper troubleshooting.",We are sorry to hear about the issue with your keyboard. Please provide more details so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
902783,@115858 wtf is this shit https://t.co/3mERIM9Dp5,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer message contains profanity and a vague complaint with a link, which does not match the specific intents (order tracking, subscription cancellation, website error) covered by the historical evidence. The tone is aggressive, and the specific issue is unclear, requiring human review.",We are sorry to hear about the issue you are experiencing. Please provide more details so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
268222,@AppleSupport might as well go throw all my products in the dumpster now because you won't help me,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,Customer expresses strong dissatisfaction and intent to discard products; requires human intervention to de-escalate and resolve underlying issue.,We are sorry to hear about your frustration. Please allow us to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2507392,"Phone is turning into a pile of shite. Can't call, can't download apps and can't use Whatsapp. Sort it out @115858",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports multiple critical hardware/software failures (calls, downloads, apps) which are not covered by the limited historical evidence (app reinstall, order delay, payment method). The issue requires human diagnosis.","We are sorry to hear about the issues you are experiencing with your device. Since the problem involves multiple functions (calls, downloads, and apps), please contact our support team for further assistance.",0,0,False,SKIPPED to avoid API rate limits
2974420,"@115858 Since the last update, my work had turned into a brick basically.  I've been buying iPhones since the first week the first one came out but not buying any more.  Your updates are full of issues, my work doesn't even work.",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports a critical software issue (device acting like a brick) following an update, which is not covered by the limited historical evidence provided (payment, app crash, tracking).",We are sorry to hear about the issues you are experiencing with your device after the update. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
244197,"This @115858 update is horrible. The amount of times Iâ€™ve had to restart, apps crashing, home screen going blank... is ridiculous...",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting multiple critical system-level bugs (crashes, blank screen) following an update. The provided historical evidence only contains a generic suggestion to 'reinstall the app' for a single app crash, which is insufficient and potentially irrelevant for system-wide iOS update issues. To avoid hallucinating troubleshooting steps or providing inadequate support, this requires human review.",We are sorry to hear about the issues you are experiencing with the update. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
612830,Figured out an adequate work around.  Still would like to know how to mask a second object if it is all possible in Final Cut Pro. @AppleSupport,how_to_and_inquiry,how_to_and_inquiry,high,ESCALATE_TO_HUMAN,"The customer is asking a specific technical 'how-to' question about Final Cut Pro features. The provided historical evidence consists only of examples for account management and escalation requests, containing no information on video editing software features. Therefore, a grounded answer cannot be drafted from the evidence, requiring human intervention.","We appreciate your update on the workaround. To assist you with your specific question regarding masking in Final Cut Pro, please allow us to connect you with a specialist who can provide detailed guidance.",0,0,False,SKIPPED to avoid API rate limits
2278814,@AppleSupport latest updates does not allow me to send emails. Can receive them. Not just me. 4 of my friends and family too....sad,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The issue involves a potential widespread software bug affecting multiple users, which requires technical investigation beyond the scope of the provided historical evidence.","We are sorry to hear that you are experiencing issues with sending emails after the latest update. Since this appears to be affecting multiple users, please allow our technical team to investigate further.",0,0,False,SKIPPED to avoid API rate limits
804906,Hi @AppleSupport ever seen this? The green lines on the far left... they're slowly creeping further right. #BecomingAnnoying #Help? https://t.co/hFxvy07m7E,hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the issue with your device. Please allow our team to review this further.,0,0,False,SKIPPED to avoid API rate limits
799357,Nice update @AppleSupport now I canâ€™t send video to an Android via text... #whathappened #thisisntnew #oldproblem #fixit,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (inability to send video to Android via text) and expressing frustration. The provided historical evidence does not contain any troubleshooting steps or solutions related to messaging, video sharing, or cross-platform compatibility. Therefore, a grounded reply cannot be drafted, and the issue requires human intervention.",We are sorry to hear about the issue you are experiencing. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1889296,@AppleSupport @115858 when will there be a new update for iOS 11.0.3?? The current version is the worst I have used. Exits WiFi repeatedly,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (WiFi disconnection) and inquiring about a future iOS update. The provided historical evidence only covers app reinstallation, subscription cancellation, and order tracking, which are not applicable to OS-level bugs or update roadmaps. Therefore, the issue cannot be resolved with the available evidence and requires human escalation.",We are sorry to hear about the issues you are experiencing with iOS 11.0.3 and the WiFi connectivity. Please allow our technical team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
1677852,Batery life drained by a 10% in about 25 minutes of regular use. #ios11.1 #iphone6 @AppleSupport @115858,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The provided historical evidence does not contain any information regarding battery life, iOS 11.1, or iPhone 6 hardware/software performance issues. The existing examples cover app crashes, billing, and subscriptions, which are unrelated to the customer's query. Therefore, a grounded reply cannot be drafted based strictly on the provided evidence.",We are sorry to hear about the battery drain issue. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
1769206,who at @115858 can i punch in the mouth for getting rid of the ability to turn off the fucking automatic brightness??? t,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"Customer is expressing strong dissatisfaction with a specific agent's actions and using abusive language, which requires human intervention to de-escalate and address the complaint.",@c115858 we will coach the agent,0,0,False,SKIPPED to avoid API rate limits
1929331,@AppleSupport this new ios11 update is a fucking joke! Canâ€™t even play music on ur lock screen now or through ur car without it crashing,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific system-level bug (iOS 11 update causing crashes and lock screen music issues) with strong negative sentiment. The provided historical evidence only covers app reinstallation, returns, and payment methods, which are not applicable to an OS-level update issue. Therefore, the issue cannot be resolved with the available evidence and requires human escalation.",We are sorry to hear about the issues you are experiencing with the iOS 11 update. Our team is reviewing your report to assist you further.,0,0,False,SKIPPED to avoid API rate limits
1052191,Am I the only one getting a crappy connection on my AirPods @115858 #apple,hardware_issue,hardware_issue,high,ESCALATE_TO_HUMAN,Business Rule: hardware_issue requires manual verification or physical diagnosis.,We are sorry to hear about the connection issues with your AirPods. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
1765150,"Hey @115858 just want to let you know that my watch battery used to last about a day and half, after last update I can't even make it to 4:00",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software regression (battery drain) following an update. The provided historical evidence only covers billing, order tracking, and subscription cancellations, offering no relevant troubleshooting steps or precedents for hardware/software performance issues. Therefore, the issue cannot be resolved with the available evidence and requires human investigation.",We are sorry to hear about the battery issues you are experiencing after the update. Our team is looking into this for you.,0,0,False,SKIPPED to avoid API rate limits
1167831,@AppleSupport how come no music info will show up on my lock screen when Iâ€™m playing music?Canâ€™t skip the song or anything.,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The provided historical evidence does not contain any information regarding lock screen music controls, iOS software bugs, or specific troubleshooting steps for this issue. The existing examples cover order tracking, app crashes, and subscription cancellations, which are unrelated to the customer's query. Therefore, a grounded reply cannot be drafted, and the issue requires human agent intervention.",We are sorry to hear that you are experiencing issues with the lock screen controls. Our team will review your account and device settings to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2349407,@AppleSupport know why the dates in Activity app month view move to the bottom of the week in the calendar view? They moved when Iï¸ was moving around the interface and now Iï¸ canâ€™t get them to move back to top of week. https://t.co/tfWzObpyTz,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The historical evidence does not contain specific troubleshooting steps for UI layout issues in the Activity app, only a generic reinstall suggestion for crashes. To avoid hallucinating steps, escalation is required.",We are sorry to hear about the issue with the Activity app. Our team is looking into this for you.,0,0,False,SKIPPED to avoid API rate limits
2241122,Hey @AppleSupport @115858 when is the update to fix the keyboard issue coming?,how_to_and_inquiry,software_issue,high,ESCALATE_TO_HUMAN,"The customer is asking for a specific timeline for a software fix. The historical evidence does not contain information about keyboard issues or update schedules, so a human agent is needed to provide accurate status information.",We are looking into the keyboard issue and will update you soon.,0,0,False,SKIPPED to avoid API rate limits
628010,@AppleSupport why my iPhone 7 plus keeps lagging and hanging on different apps?,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The historical evidence provided only covers app crashes and billing issues, not general device lagging or hanging. There is no grounded troubleshooting step available in the evidence for this specific hardware/software performance issue.",We are sorry to hear about the performance issues with your iPhone 7 Plus. Our team is reviewing your case to provide the best assistance.,0,0,False,SKIPPED to avoid API rate limits
1576463,"After the update, apparently my iPhone no longer recognizes the letter Iï¸ and Iï¸t just shows up as a ? on my phone now. Wtf @AppleSupport https://t.co/1jWh3My7AD",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (character encoding issue) following an iOS update. The provided historical evidence does not contain any troubleshooting steps or solutions for software issues, character encoding, or iOS updates. Therefore, a grounded reply cannot be drafted, and the case must be escalated to a human agent.",We are sorry to hear about the issue with your iPhone. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
1763725,@115858 @AppleSupport i is different from a question mark in a box with a random letter from the alphabet next to it fix it.,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific UI anomaly (question mark in a box) which is not covered by the provided historical evidence (payment, tracking, website errors). The evidence does not support a specific troubleshooting step or confirmation of a fix for this specific symptom.",We are sorry to hear about the issue you are experiencing. Our team is looking into this matter.,0,0,False,SKIPPED to avoid API rate limits
2341898,"Worst mistake Iâ€™ve made lately: upgrade to iOS 11. @115858 ruined my iPhone 7 experience, clearly as a nudge to upgrade.",complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing strong dissatisfaction regarding a software update (iOS 11) and implying a forced hardware upgrade. The provided historical evidence does not contain specific troubleshooting steps for iOS update issues or complaint handling protocols, only unrelated examples for billing and app crashes. Therefore, a generic polite acknowledgment is drafted, but the issue requires human review to address the specific software complaint and potential device performance issues.",We are sorry to hear about your experience with the iOS 11 upgrade. Please allow us to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2280280,@applesupport 11.0.3 battery Why are you doing this to us.  I made the mistake of updating and it sucks!!! my phone shut off on the way home last night and cost me over an hour of extra travel time because directions were not available:( So frustrated:(((((,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software regression (battery drain/shutdown) after an iOS update. The provided historical evidence only covers app crashes, order tracking, and billing, offering no relevant troubleshooting steps for OS-level battery issues. Therefore, a generic apology is drafted, and the case is escalated to a human agent for proper technical support.",We are sorry to hear about the battery issues you are experiencing after the update. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
2013924,"@AppleSupport please fix this keyboard bug. Running IOS 11.1, why so many bugs? Fix all bugs and air the new update or donâ€™t. https://t.co/z2a5crzp1z",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific OS-level bug (keyboard) on iOS 11.1. The provided historical evidence only covers app crashes, website errors, and payment failures, which are not applicable to this specific hardware/OS interaction issue. Therefore, the evidence is insufficient to provide a grounded, specific troubleshooting step, requiring human review.",We are fixing the error,0,0,False,SKIPPED to avoid API rate limits
452634,@AppleSupport any idea why my song is red? It plays no prob so Iâ€™m curious what it means lol https://t.co/Sw1IgleEaS,software_issue,how_to_and_inquiry,high,ESCALATE_TO_HUMAN,"The customer is asking about a specific UI element (red song) which is not covered by the provided historical evidence (login, payment, app crash).",We are sorry to hear you are experiencing this issue. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
2449509,@AppleSupport my phone bill is too large for y'all to keep messing my phone up with your updates!!! stop it!!!!,complaint_feedback,complaint_feedback,high,ESCALATE_TO_HUMAN,"The customer is expressing strong dissatisfaction regarding billing and software updates. The provided historical evidence only covers specific transactional issues (cancellation, payment failure, double charge) and does not contain a template for handling general billing complaints or update-related grievances. To avoid hallucinating a solution or providing an inadequate response to an angry customer, human review is required.",We are sorry to hear about the frustration with your phone bill and updates. Please allow us to review your account and billing details to assist you further.,0,0,False,SKIPPED to avoid API rate limits
2850909,@AppleSupport I have to leave to go to the doctor but I will DM Apple when I get home. Thanx for the reply :-),other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,Thank you for the update. We look forward to hearing from you when you return.,0,0,False,SKIPPED to avoid API rate limits
2013061,@115858 please fix this Iï¸ problem thanks,other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,"We are sorry to hear about the issue you are experiencing. Since the specific problem is not detailed, please provide more information so we can assist you further.",0,0,False,SKIPPED to avoid API rate limits
1998003,@115858 please fix this keyboard bug.,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports a specific keyboard bug, but the provided historical evidence only covers order tracking, website errors, and payment failures. There is no evidence to support a specific troubleshooting step or confirmation of a fix for a keyboard bug, so a human agent is required to investigate.",We are looking into this issue.,0,0,False,SKIPPED to avoid API rate limits
2968992,@115858 why can I no longer see my mile splits on my Activity App?,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug (missing mile splits) that is not addressed in the provided historical evidence, which only covers app crashes, order tracking, and billing. Therefore, a generic or hallucinated response is not possible, requiring human intervention.","@115858 I am sorry to hear that you are experiencing issues with the Activity App. Since the provided historical evidence does not contain specific troubleshooting steps for missing data, I will escalate this to a specialist who can assist you further.",0,0,False,SKIPPED to avoid API rate limits
2237153,What is going on with the iPhone? It suddenly makes us type this Iï¸ and it is so annoying...@AppleSupport,software_issue,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,We are sorry to hear about the issue with your iPhone. Please provide more details about the problem so we can assist you further.,0,0,False,SKIPPED to avoid API rate limits
2729038,"In #watchos, a tap on instructions list while navigating with maps displays the map. Since #watchos4, if the screen turns back on (eg. wrist raised), it returns to the instructions list. It was not the case in #watchos3. Can someone at @115858 tell if this is intentional or a bug?",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific behavioral change in WatchOS 4 regarding Maps navigation. The provided historical evidence contains no information about WatchOS, Maps, or software bugs, making it impossible to provide a grounded technical answer or confirmation of intent without hallucinating.",Thank you for your feedback. We have escalated this issue to our technical team for further review.,0,0,False,SKIPPED to avoid API rate limits
1656553,"Hey @115858 WTF?!? Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ 
Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸",other,other,high,ESCALATE_TO_HUMAN,Business Rule: Insufficient customer context (intent is 'other').,"We are sorry to hear about your frustration. Since we do not have specific details about the issue, please provide more information so we can assist you better.",0,0,False,SKIPPED to avoid API rate limits
103941,@AppleSupport Is there a way to save the photos you have on a external hard drive to iCloud?,how_to_and_inquiry,how_to_and_inquiry,high,ESCALATE_TO_HUMAN,"The provided historical evidence consists of unrelated examples regarding order delivery, refunds, and returns. There is no evidence to support a specific technical answer to the customer's inquiry about iCloud and external hard drives.","We are sorry, but we do not have specific information in our records to answer your question about saving photos from an external hard drive to iCloud. Please contact a human agent for further assistance.",0,0,False,SKIPPED to avoid API rate limits
2526376,@AppleSupport any fix for the calculator issues in iOS 11? If I add 1+2+3 I get 24 because the animation doesnâ€™t let me hit the second plus. See: https://t.co/8sXwAyEFzK,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting a specific software bug in iOS 11 (Calculator app animation preventing input). The provided historical evidence only covers app crashes, billing, and order tracking, offering no relevant troubleshooting steps or precedents for this specific iOS system bug. Therefore, the issue cannot be resolved with the available evidence and requires human escalation.",We are sorry to hear about the issue you are experiencing. Please allow our team to investigate this further.,0,0,False,SKIPPED to avoid API rate limits
914480,"@applesupport @115858 con su nueva actualizaciÃ³n mi celular no cambia la hora cuando esta bloqueado, su soporte por chat malisismo!",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports a specific software bug (time not changing when locked) and expresses strong dissatisfaction with previous support. The provided historical evidence does not contain a solution for this specific iOS behavior, requiring human intervention to address the technical issue and the service complaint.",We are sorry to hear about the issue with your device's time settings and your experience with our support. A supervisor will DM you.,0,0,False,SKIPPED to avoid API rate limits
1682561,@AppleSupport Y is my 7+ screen going black when Iï¸ donâ€™t want it to and y am Iï¸ seeing â€œA ?â€ When typing â€œIï¸â€. All this is post update#Help,software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer is reporting specific hardware/software anomalies (screen going black, character encoding issues) post-update. The provided historical evidence only covers app crashes, login issues, and subscription cancellations, which are insufficient to provide a grounded troubleshooting solution for these specific symptoms.",We are sorry to hear about the issues you are experiencing with your device. Our team will review your case and assist you shortly.,0,0,False,SKIPPED to avoid API rate limits
926439,"@AppleSupport ever since I downloaded iOS11 my phone crashes 4/5 times I open an app, and my phone calls donâ€™t work",software_issue,software_issue,high,ESCALATE_TO_HUMAN,"The customer reports multiple critical issues (app crashes and phone call failures) following an iOS update. The provided historical evidence only covers single-app crashes and payment errors, lacking specific guidance for system-wide instability or hardware-related call failures post-update. Therefore, the issue cannot be resolved with the available evidence and requires human intervention.",We are sorry to hear about the issues you are experiencing with your device. Please contact our support team for further assistance.,0,0,False,SKIPPED to avoid API rate limits
