split,conversation_id,tweet_id,brand,created_at,customer_text,keyword_hint,intent,labeler,notes,is_gold
val,2554661,2554661,DropboxSupport,2017-11-14 06:51:34+00:00,@141282 I'm locked out of my @118189 account because you're blocking A2P SMS messages according to this story https://t.co/vbizLDgUAH - if you don't immediately unblock on my account I'm cancelling and switching to @10693,account_access,,,,False
val,1523889,1523889,DropboxSupport,2017-11-14 13:55:34+00:00,"@DropboxSupport Getting this error daily while trying to upgrade plans. Need to upgrade immediately, Kindly help ASAP.",technical_issue,,,,False
val,1862733,1862733,DropboxSupport,2017-10-20 10:36:33+00:00,"Super excited for the @118189 Smart Sync feature, but £19.99 a month seems a little steep to me 🙃",product_info,,,,False
val,230715,230715,DropboxSupport,2017-10-03 19:59:00+00:00,@DropboxSupport iOS 11 to sync w/MacBook Pro using app but can't view .mov files on Mac/@118189 web or app. Shot mov vids using iOS cam.,other,,,,False
val,631262,631262,DropboxSupport,2017-11-21 07:14:21+00:00,@DropboxSupport galaxys7 user.  Trying to look at video and asks which of 2 apps that have no video view function. Went to manage applications in settings and there are no apps.  How to designate app? Never happened before.  Thx.,other,,,,False
val,304657,304657,DropboxSupport,2017-11-03 23:05:13+00:00,@DropboxSupport love Dropbox. now it installed on two mobiles and new installation uploading 20000 photos. How do I set to only do new one?,product_info,,,,False
val,2179702,2179702,DropboxSupport,2017-11-08 14:10:34+00:00,"@118189 - When I try to login with my @122986 account on @122609, Dropbox asks for permission to manage my contacts. Why does it need that?",account_access,,,,False
val,2612078,2612078,DropboxSupport,2017-11-16 06:52:00+00:00,@118189 I've forgotten how to use Dropbox but I can only find advanced queries on the website. Where's the basic stuff please?,other,,,,False
val,197022,197022,DropboxSupport,2017-10-03 19:31:21+00:00,"Seriously? First @115888, later @115937 and now @118189 ? Vibrant colours is the new flat design 😔 https://t.co/rwutenOFxA",order_shipping,,,,False
val,2848793,2848793,DropboxSupport,2017-11-27 12:40:09+00:00,"@DropboxSupport Good morning, I've had MAJOR issues the last FIVE days with DropBox and have received an EXCEPTIONALLY POOR support.... I've also upgraded to Plus Professional and it won't grant me IM support? Not a great service to be honest..",technical_issue,,,,False
val,2659655,2659655,DropboxSupport,2017-11-17 07:59:10+00:00,@DropboxSupport Ho can I set up proper information for my Invoice?,billing_payment,,,,False
val,615201,615201,DropboxSupport,2017-10-03 16:24:50+00:00,"Thank you #Dropbox for the incredibly work-saving restore- previous-versions feature. So easy to use, saved my day. @118189 #greatapp",product_info,,,,False
val,402103,402103,DropboxSupport,2017-10-06 20:35:27+00:00,"@DropboxSupport Hi Dropbox,I've lost access to my .ac.uk email after graduating, and locked my account after a few bad pass. attempts. Help!",account_access,,,,False
val,785425,785425,DropboxSupport,2017-10-07 07:42:13+00:00,CPU 100% 😬 Thanks @DropboxSupport https://t.co/gAyf9zNDSn,other,,,,False
val,1088575,1088575,DropboxSupport,2017-10-20 19:59:21+00:00,"@DropboxSupport
If I upgrade my Plus acct to a Professional acct, will I be able to password-protect files &amp; folders I share with #Dropbox?",account_access,,,,False
val,1433436,1433436,DropboxSupport,2017-10-16 16:02:10+00:00,@DropboxSupport quel est votre numéro pour vous contacter depuis le Canada par téléphone svp?,escalation_human,,,,False
val,2222818,2222818,DropboxSupport,2017-11-09 08:49:19+00:00,"@DropboxSupport Hey Guys, Camera Upload Stopped working. Reinstalled the app now it wants to upload 2000 photos that are already in the cloud. Can I do something. BTW: Is there a find duplicates feater for DB",other,,,,False
val,2000454,2000454,DropboxSupport,2017-10-24 20:46:32+00:00,@118189 not cool that I can’t export my keynote files from your iPad app to use them in keynote w/latest update.,order_shipping,,,,False
val,303054,303054,DropboxSupport,2017-10-05 21:54:12+00:00,@DropboxSupport competitors offer more free space. What other ways to add space than paying or referrals?,other,,,,False
val,2231669,2231669,DropboxSupport,2017-11-09 13:09:20+00:00,"@DropboxSupport https://t.co/WStAc2HZlS has an error switching to monthly 

Dropbox Plus
Billed Now: €99
You’ll be charged €99.00 monthly         until you cancel your subscription.",billing_payment,,,,False
val,1814485,1814485,DropboxSupport,2017-10-14 11:51:59+00:00,.@118189 being offline is the reason why I have a home NAS and an offline copy,other,,,,False
val,867202,867202,DropboxSupport,2017-10-17 20:18:06+00:00,"Bad, bad day when @118189 app keeps freezing",other,,,,False
val,2218354,2218354,DropboxSupport,2017-11-09 21:42:43+00:00,@DropboxSupport Why is getting a refund so difficult?? Why is support so difficult??,refund_cancellation,,,,False
val,843989,843989,DropboxSupport,2017-10-18 20:12:33+00:00,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),account_access,,,,False
val,933429,933429,DropboxSupport,2017-10-21 00:32:43+00:00,Really wish I could tell @118189 to upload small files first even if they are added later.,order_shipping,,,,False
val,1065465,1065465,DropboxSupport,2017-10-23 09:06:16+00:00,"Dear Santa, please bring us @6414 support for @118189 Paper &lt;3",other,,,,False
val,2195915,2195915,DropboxSupport,2017-11-08 20:55:51+00:00,@DropboxSupport I am very new to Dropbox &amp; I am just not getting it please help,other,,,,False
val,2773995,2773995,DropboxSupport,2017-11-20 19:57:40+00:00,@DropboxSupport My account needs to be rolled back to be able to access important files. Im on NY time.....anybody there??,account_access,,,,False
val,1955253,1955253,DropboxSupport,2017-10-29 13:20:22+00:00,How can I make my iOS app to notify me when a new file is uploaded on a shared folder?I enabled notifications &amp; app refresh @DropboxSupport,other,,,,False
val,2564753,2564753,DropboxSupport,2017-11-15 19:44:00+00:00,@DropboxSupport I recently updated my mac os to high sierra and now dropbox is asking me where to sync. I'd like to choose the same folder I used previously but it keeps saying it will create a new dropbox folder inside the old one. is there a workaround?,other,,,,False
val,1856445,1856445,DropboxSupport,2017-10-14 10:04:41+00:00,If you ever consider adding your personal @118189 login to a business account - don't. It's a nightmare to untangle &amp; support pretty poor.,account_access,,,,False
val,1097379,1097379,DropboxSupport,2017-10-21 14:20:52+00:00,@DropboxSupport is there any way to test showcase without upgrading first?,other,,,,False
val,2564757,2564757,DropboxSupport,2017-11-15 18:27:34+00:00,Dropboxって有料にしても2TBしか保存できないんだね【∣3) もっと欲しいが他のアカウントありきの無制限とか要らないんだが @118189 @DropboxSupport,other,,,,False
val,1419380,1419380,DropboxSupport,2017-10-14 12:23:46+00:00,@118189 is down. Error 500. Due to renew my yearly plan in a few days. Should I migrate to Drive? Hmmm. @DropboxSupport,technical_issue,,,,False
val,2723641,2723641,DropboxSupport,2017-11-17 16:18:27+00:00,"If you’re thinking of using @118189 for business, don’t. Their “support” team is an utter nightmare to interact with.",other,,,,False
val,1219561,1219561,DropboxSupport,2017-10-25 13:59:53+00:00,So @118189 PROFESSIONAL gives the cool and needed “Smart Sync” to individuals. But it costs twice as much.,other,,,,False
val,193032,193032,DropboxSupport,2017-10-03 17:46:30+00:00,"From a business point of view, why would @118189 rebrand? Can't understand it.",other,,,,False
val,2187430,2187430,DropboxSupport,2017-11-09 04:26:29+00:00,"Hello, @118189 @DropboxSupport 

Is it possible to purchase Dropbox Pro from the Play Store?",other,,,,False
val,2732318,2732318,DropboxSupport,2017-11-17 20:33:10+00:00,"@DropboxSupport Today I got an email from a business partner (same name, diff email address). It took me to DropBox and asked me to download a PDF. I tried to and my computer warned me not to. I asked the person and he said it wasn't him. Was I affected by this virus?",technical_issue,,,,False
val,950039,950039,DropboxSupport,2017-10-11 14:32:09+00:00,"@DropboxSupport I don't know my pw and when I try to reset it it says ""too many attempts, try again in a few minutes.""",other,,,,False
val,1672356,1672356,DropboxSupport,2017-10-17 14:29:26+00:00,"@DropboxSupport I deleted all my files roughly 14,000 files from dropbox yesterday.  Is it possible for me to restore all at one time?",other,,,,False
val,1998447,1998447,DropboxSupport,2017-11-03 18:09:14+00:00,@118189 y’all hiring?,other,,,,False
val,2778533,2778533,DropboxSupport,2017-11-20 20:22:27+00:00,@DropboxSupport @116029 how do I get my billing handled? (changed account purchase but no refund.),account_access,,,,False
val,2801355,2801355,DropboxSupport,2017-11-21 16:46:19+00:00,@DropboxSupport A .docx that my supervisor added to a shared folder on November 7th is not showing in at least two accounts. This is true for the Dropbox folder on our PCs and online. There is nothing different about this document than any other .docx in that shared folder.,account_access,,,,False
val,11423,11423,DropboxSupport,2017-10-31 15:18:02+00:00,.@118189 @dropboxsupport I see u support @118190 but what we really need is a Slack channel that shows new&amp;changed documents in a folder!,other,,,,False
val,1463706,1463706,DropboxSupport,2017-10-25 17:29:08+00:00,"@118189 I received your survey. I think the wording is ambiguous. I understand what you intended, but FYI your results may not be useful https://t.co/zFA6F6M5ZC",other,,,,False
test,2119019,2119019,DropboxSupport,2017-11-07 13:34:15+00:00,"@DropboxSupport I've contacted you a few times. No reply. I need to quickly, b4 acc expiry, change my NZ bill location to the UK.",billing_payment,,,,False
test,153573,153573,DropboxSupport,2017-11-23 15:16:26+00:00,Hey @118189 can you improve your overall platform and intervention with @8893,other,,,,False
test,1780665,1780665,DropboxSupport,2017-10-07 01:48:40+00:00,"New installation of @118189 decided to delete _all_ of my files. Good job, guys.",other,,,,False
test,2179683,2179683,DropboxSupport,2017-11-09 05:19:57+00:00,@118189 #LIARS GAVE AWAY MY PERSONAL PAID ACCOUNT WITHOUT PERMISSION #WORSTCLOUDSTORAGECOMPANY,account_access,,,,False
test,1843954,1843954,DropboxSupport,2017-10-16 20:50:48+00:00,"@DropboxSupport If I accidentally share a Paper document link with the wrong person, how do I make it stop working?",product_info,,,,False
test,1789147,1789147,DropboxSupport,2017-10-09 17:48:38+00:00,What #CreativeEnergy do you bring? https://t.co/edphiyb0Al,other,,,,False
test,2345426,2345426,DropboxSupport,2017-11-13 01:21:13+00:00,@638775 I can’t get the new “Locations”-based Dropbox integration to sync-down upstream changes. Is this supposed to work editing a file from multiple devices?,technical_issue,,,,False
test,2168062,2168062,DropboxSupport,2017-11-09 03:28:59+00:00,Anybody else having trouble with #Dropbox tonight? It won't load. Blank screen. Help me @DropboxSupport. You're my only hope! :),other,,,,False
test,1396736,1396736,DropboxSupport,2017-10-28 13:48:24+00:00,@AppleSupport @DropboxSupport is it possibile to save a photo from Dropbox to Photo app?(I mean the app preinstalled on iPhone),escalation_human,,,,False
test,1816889,1816889,DropboxSupport,2017-10-14 12:16:10+00:00,@DropboxSupport URGENT! Can't login with E-mail or reset password! error message 'There was a problem completing this request' HELP.,account_access,,,,False
test,2619182,2619182,DropboxSupport,2017-11-16 19:02:12+00:00,Nearly 3 weeks and access has not been restored to my account. My trust for @118189 is permanently destroyed. https://t.co/biuTi9Ax0S,account_access,,,,False
test,1515527,1515527,DropboxSupport,2017-10-15 13:11:47+00:00,"Dropbox has been trying to sync ~285MB of files for the past 3 days, between 1-80kb/s even without upload limit. @DropboxSupport what's up?",other,,,,False
test,1495045,1495045,DropboxSupport,2017-11-02 07:33:49+00:00,oh yeah. @118189 new design is awesome. right. https://t.co/f2nwEOqWre,other,,,,False
test,2024347,2024347,DropboxSupport,2017-11-04 16:20:42+00:00,"@DropboxSupport I am trying to download my files from dropbox app and it says an error has occurred, then says still working. then white",technical_issue,,,,False
test,2897454,2897454,DropboxSupport,2017-11-28 11:26:15+00:00,how do i use dropbox business @DropboxSupport,product_info,,,,False
test,923460,923460,DropboxSupport,2017-10-09 15:39:03+00:00,@DropboxSupport Hello. I want to cancel my Bussines subscription and change it to Plus subscription. How I can do it?,refund_cancellation,,,,False
test,197011,197011,DropboxSupport,2017-10-03 22:34:47+00:00,New @118189 has convinced me it’s april. Surely they have eyes over there!,other,,,,False
test,515823,515823,DropboxSupport,2017-12-01 20:35:07+00:00,@DropboxSupport need help switching billing information. Can someone help?,billing_payment,,,,False
test,1211990,1211990,DropboxSupport,2017-10-24 11:46:41+00:00,@DropboxSupport downloaded latest version of IOS and now I cannot upload Dropbox files like my resume in the indeed app for example https://t.co/rHlWjOAlCw,order_shipping,,,,False
test,2854127,2854127,DropboxSupport,2017-11-27 13:42:02+00:00,"@DropboxSupport Привет! Сделал папку, но на одном из пользователей система пишет ""Слишком много попыток - попробуйте позже"". Хотя, попытка была одна... Пару других пользователей добавил. Проблема именно на 2 других. Что делать-то? Спасибо.",other,,,,False
test,1221443,1221443,DropboxSupport,2017-10-24 20:24:11+00:00,@DropboxSupport I'm uploading HEIC photos as JPEG from an iPhone 8 Plus and some aren't being converted to JPG. This is problematic.,escalation_human,,,,False
test,2860173,2860173,DropboxSupport,2017-11-09 19:26:02+00:00,@DropboxSupport Not receiving verification emails.  Not in SPAM folder or any other folder.  Added __email__ to safe sender list.,other,,,,False
test,1495907,1495907,DropboxSupport,2017-11-02 11:47:27+00:00,@118189 I'm writing a review of paper for a british mag and am saying how awesome it is. I need some tech details - anyone I can speak to?,escalation_human,,,,False
test,2218352,2218352,DropboxSupport,2017-11-09 19:25:11+00:00,"Hi, we are having technical issues with Dropbox Business. My admin console is completely gone along with all of our folders and documents.I have sent several emails and tried the chat but no response! @DropboxSupport",technical_issue,,,,False
test,2484904,2484904,DropboxSupport,2017-11-14 13:37:40+00:00,"@DropboxSupport Good morning, I'm having trouble with my Dropbox Plus Desktop client on Windows 10.

It frequently crashes without warning, disappearing from the system tray. 

I don't know the last time it successfully completed a backup.

Can you please help?",technical_issue,,,,False
test,2124273,2124273,DropboxSupport,2017-11-05 19:11:19+00:00,Using @118189 is becoming so inconvenient. 🙄,other,,,,False
test,2172965,2172965,DropboxSupport,2017-11-08 15:10:25+00:00,"#phishing campaign going around using ‘__email__’

cc: @118189 @DropboxSupport",other,,,,False
test,1516799,1516799,DropboxSupport,2017-11-02 22:00:19+00:00,"@DropboxSupport I tried to find it. But in the web app of my dropbox, I found a file titled just like mine and I clic to restore it,",other,,,,False
test,1957149,1957147,DropboxSupport,2017-10-29 09:24:51+00:00,@118189 I already tried the troubleshooting methods suggested but still didn't work.,other,,,,False
test,2976788,2976788,DropboxSupport,2017-11-15 18:29:35+00:00,"@118189 ive been having a lot of trouble uploading “large” files to your system (1 gb takes 45 mins?) and, yes, im using a strong internet connection. maybe you should’ve stuck with AWS after all....",other,,,,False
test,1419371,1419371,DropboxSupport,2017-10-14 12:25:40+00:00,"¿Qué pasa, socios de @DropboxSupport?",other,,,,False
test,2546583,2546583,DropboxSupport,2017-11-15 15:42:36+00:00,"@DropboxSupport Q re: folder permissions + shortcuts. Adam has access to folder ""Birds"" but not folder ""Lizards"". In ""Lizards"" is ""dinosaurs.txt"". In ""Birds"" is shortcut to ""Lizards/dinosaurs.txt"". Will Adam be able to access ""Lizards/dinosaurs.txt"" without changing permissions?",other,,,,False
test,1879949,1879949,DropboxSupport,2017-10-20 17:53:15+00:00,@118189 @DropboxSupport How i can organize my photos with albums on #dropbox ??,other,,,,False
test,1832570,1832570,DropboxSupport,2017-10-14 12:06:44+00:00,Ah ba okay @118189 https://t.co/77GLVu3Qx6,other,,,,False
test,2430098,2430098,DropboxSupport,2017-11-13 21:19:35+00:00,"@DropboxSupport Howdy! Someone signed up for a Dropbox account with a variant of my email address (@ googlemail•com instead of gmail•com), but I can’t find a way to opt out of the notices I’m now getting. Help!",account_access,,,,False
test,1433305,1433305,DropboxSupport,2017-10-14 14:23:16+00:00,@DropboxSupport I sent u a msg re 36.4.22 version. It has stalled at syncing forever and nothing happens. Pls advise.,other,,,,False
test,2967050,2967050,DropboxSupport,2017-11-14 17:37:45+00:00,"#Dropbox #phishing 
hxxp://doverylittle.com/pdf/Dropbox/

@DropboxSupport https://t.co/mG4s1z0xpg",other,,,,False
test,1824140,1824140,DropboxSupport,2017-10-14 12:34:09+00:00,Mmmm maybe time to switch to iCloud from @118189 having lost so much time today due to outage,other,,,,False
test,2236056,2236056,DropboxSupport,2017-10-18 15:40:04+00:00,@118189 Please forward preview feedback 😀 https://t.co/LMMS16VGeD,other,,,,False
test,2569144,2569144,DropboxSupport,2017-10-29 13:55:35+00:00,"@DropboxSupport Hi, I'm finding it impossible to use selective sync. Help points to a settings icon I do not have... Help please!",other,,,,False
test,2179667,2179667,DropboxSupport,2017-11-08 18:44:06+00:00,@118189 two-factor codes via text message are not sending and haven't for a long time. I can't sign into my iPhone Dropbox as a result.,account_access,,,,False
test,1478170,1478170,DropboxSupport,2017-11-02 16:52:07+00:00,"@DropboxSupport hello, need to delete all my deleted files in one batch and now, I must delete them one by one :( thx for help",other,,,,False
test,2732323,2732323,DropboxSupport,2017-11-17 18:57:46+00:00,"@DropboxSupport re: Paper - The workflow of justifying an image in order to make it *not* full-width, vs. clicking fill-width again to toggle display style, is janky and weird.",order_shipping,,,,False
test,1600528,1600528,DropboxSupport,2017-10-15 22:08:41+00:00,@DropboxSupport why am i not able to edit my word document saved in dropbox from my ipad pro,other,,,,False
test,2858811,2858811,DropboxSupport,2017-11-27 15:12:41+00:00,"@DropboxSupport I won't pay the business fee, because i'm not going to use it anymore. I would like to know if I'll still be able access to my files inside the ""business"" folder or it's better to move them to a ""not business"" folder?",other,,,,False
test,406587,406587,DropboxSupport,2017-10-07 12:00:01+00:00,"@DropboxSupport I need assistance with my Dropbox.  It’s not allowing me to upload files, error keeps popping up",technical_issue,,,,False
test,1858136,1858136,DropboxSupport,2017-10-15 01:45:23+00:00,"@118189 @116029 #Dropbox - Yea, ""improvements"", Mhmm. I've been loving this feature I used to use daily being deleted. &lt;/sarcasm&gt; https://t.co/3PsJzScKK6",product_info,,,,False
test,2187483,2187483,DropboxSupport,2017-11-08 09:15:46+00:00,@118189 subo archivos mp4 en FHD grabados desde un movil y al entrar en la carpeta desde cualquier movil salen como archivos de imagen.como puedo solucionarlo?,other,,,,False
test,1754989,1754989,DropboxSupport,2017-10-17 19:59:25+00:00,"@DropboxSupport Hello
please I lost all my folders from my dropbox account without any action. help please",account_access,,,,False
test,1946037,1946037,DropboxSupport,2017-10-27 17:00:53+00:00,@DropboxSupport Is it possible to update a shared file without creating a new shared url? The URL should always be the same.,other,,,,False
