split,conversation_id,tweet_id,brand,created_at,customer_text,keyword_hint,intent,labeler,notes,is_gold
train,1750402,1750402,AppleSupport,2017-11-07 15:09:15+00:00,Dear @115858 @AppleSupport who in the world would want to type weird symbols instead of speak in first person?,software_issue,software_issue,Aryan,,False
train,1802251,1802251,AppleSupport,2017-10-13 03:23:22+00:00,"@AppleSupport pathetic update for my iPhone.
3 times automatically off.
Not expected from Apple",software_issue,software_issue,Aryan,,False
train,2405019,2405019,AppleSupport,2017-11-14 10:56:54+00:00,Why doesnâ€™t waking up at 4am get easier the more you do Iï¸t? ðŸ˜´ðŸ˜´ #2ndjob #momlife #mykidsplaysports #independence,other,other,Aryan,undefined error ,False
train,2146558,2146558,AppleSupport,2017-11-08 20:42:30+00:00,Wtf apple? @AppleSupport https://t.co/R29s5EnqQW,complaint_feedback,complaint_feedback,Aryan,the issue isnt mentioned but seems to be like customer is frustrated ,False
train,2681386,2681386,AppleSupport,2017-10-31 15:57:18+00:00,YALL NEED TO FIX THE DAMN LETTER â€œIï¸â€ @AppleSupport,other,complaint_feedback,Aryan,customer saying about his complaint in a feedback type,False
train,2731338,2731338,AppleSupport,2017-11-20 15:06:37+00:00,@115858 why is it every since a few updates ago my screen auto dims and I canâ€™t figure out how to turn it off. The settings says itâ€™s off. Very frustrating. I like a bright screen.,software_issue,software_issue,Aryan,,False
train,1876937,1876937,AppleSupport,2017-10-22 04:05:21+00:00,@AppleSupport why does my phone have so many problems since iOS11,software_issue,software_issue,Aryan,,False
train,2580599,2580599,AppleSupport,2017-11-16 21:15:34+00:00,@AppleSupport all my music is gone ðŸ™„ðŸ˜¡ thousand plus songs!,other,software_issue,Aryan,data vansihed,False
train,1864416,1864416,AppleSupport,2017-10-20 12:44:22+00:00,@AppleSupport I want my battery physically replaced as I believe it reached its maximum recommend life cycle,software_issue,hardware_issue,Aryan,the given issue comes under hardware,False
train,2253554,2253554,AppleSupport,2017-11-10 16:34:30+00:00,"@AppleSupport bought an iphone8 today..
and after 6 hours its not workingðŸ˜­
any clue what might have happened???",other,hardware_issue,Aryan,the issue seems to be hardware as the phone isnt working,False
train,2607504,2607504,AppleSupport,2017-10-30 21:26:12+00:00,I keep getting these emails @AppleSupport can you please help find out about it? https://t.co/sriAKdEvtB,other,other,Aryan,message is too vague to take any action,False
train,1235625,1235625,AppleSupport,2017-10-25 18:30:34+00:00,"@AppleSupport Iâ€™ve just had to reboot my iPhone, 6 times in the space of 10 minutes! All I ever seem to do since the latest upstate #joke",other,software_issue,Aryan,malfunctioning of software,False
train,2035060,2035060,AppleSupport,2017-11-07 15:02:44+00:00,Glad I got the iOS update and now I canâ€™t make phone calls and my alarms donâ€™t work @AppleSupport,software_issue,software_issue,Aryan,,False
train,1513902,1513902,AppleSupport,2017-10-17 00:05:00+00:00,@AppleSupport yuh artÄ±k ya 10 dakikada %70 ÅŸarjdan %15â€™e nasÄ±l iner ya 14 aylÄ±k telefon,other,other,Aryan,message is unclear to take any action,False
train,2755771,2755771,AppleSupport,2017-11-20 21:43:13+00:00,"@AppleSupport the battery does not last long, what should I do? 
Thanks",software_issue,software_issue,Aryan,battery drain issue,False
train,2282690,2282690,AppleSupport,2017-11-11 19:00:16+00:00,@AppleSupport how do Iï¸ stop my auto correct from turning my Iï¸â€™s into Aâ€™s with a question mark?? https://t.co/QadfuNIZa2,how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
train,1785132,1785132,AppleSupport,2017-10-10 21:17:02+00:00,Okay so its universal #ios11update #ios1102 are behaving crazy.Dont update if you havenâ€™t.It is acting like a pungent virus @115858,software_issue,software_issue,Aryan,,False
train,1626176,1626176,AppleSupport,2017-10-17 04:03:16+00:00,@AppleSupport paired my Apple Watch with iPhone 7. Now my phone wonâ€™t turn off silent mode / do not disturb and neither are on #help,other,software_issue,Aryan,phones setting is malfunctioning ,False
train,1907467,1907467,AppleSupport,2017-10-25 16:14:06+00:00,Dear @115858 please let us downgrade to ios 10.3.3. iOS 11 made my iPhone 7 Plus extremely unreliable. Stop with yearly buggy major updates.,software_issue,software_issue,Aryan,,False
train,2683948,2683948,AppleSupport,2017-11-19 10:32:25+00:00,"F.M.L Just lost all of my photos, updating to ios11 @AppleSupport since when does updating wipe your entire phone? help plz bebz... 
Goodbye memories :(",software_issue,software_issue,Aryan,,False
train,2310375,2310375,AppleSupport,2017-11-13 03:25:59+00:00,"@115858, so are you guys going to fix the typo or?",other,software_issue,Aryan,customer mentioned typo error,False
train,9835,9835,AppleSupport,2017-11-01 00:12:00+00:00,Dear @AppleSupport why is my letter Iï¸ not working by itself in email or text? When Iï¸ type the letter â€œIï¸â€ the attached happens. https://t.co/2qZ7Tjx5cF,software_issue,software_issue,Aryan,,False
train,455013,455013,AppleSupport,2017-11-30 23:30:59+00:00,@AppleSupport why is it that every time I go to watch a new episode of #MrRobot on my new Apple TV I get stuck on the spinning wheel?  This doesnâ€™t happen with other shows.,other,software_issue,Aryan,customer facing software issue in apple tv,False
train,1347730,1347730,AppleSupport,2017-10-27 14:59:15+00:00,"@115858 @AppleSupport wht kind of update is ios11
My phn 6s been showin only white screen with black apple logo since 4 hrs. Phn dead nw Help",software_issue,software_issue,Aryan,,False
val,1920123,1920123,AppleSupport,2017-10-18 13:58:44+00:00,"@115858, you do realize you have a problem with Safari on Mac? It has a consistent tendency to hang, then not quit, and prevent restart.",other,software_issue,Aryan,customer mentioned bug in safari,False
val,2278817,2278817,AppleSupport,2017-11-11 15:29:07+00:00,@AppleSupport i want a macbook air but i only want this one model how do i know im getting the model i want?,how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
val,2292395,2292395,AppleSupport,2017-11-11 19:49:03+00:00,Anyone else do the new update for iPhone to fix the â€œA ?â€ signs weâ€™ve been seeing and now has their phone going  blank on Snapchat or other apps?? Stupid Apple. Itâ€™s like a take a pill for a headache but my symptoms will be diarrhea! ðŸ¤·ðŸ½â€â™‚ï¸#iphoneupdatessuck @AppleSupport,software_issue,software_issue,Aryan,,False
val,2013906,2013906,AppleSupport,2017-10-30 19:19:05+00:00,I donâ€™t understand how I take care of my headphones and they randomly stop working @115858,other,hardware_issue,Aryan,randomly stops working ,False
val,2138791,2138790,AppleSupport,2017-11-08 18:29:14+00:00,@33582 Iï¸ was about to be real upset but clearly @12 finally headed my pleas and Iï¸ am HERE with the 280 characters so you better CHECK yourself next time you call ya girl a peasant before you WRECK YOSELF and now Iâ€™m just gonna type random words cause Iï¸ can stapler beets cactus,software_issue,other,Aryan,customer didn’t mention the appropriate request he needs,False
val,2729692,2729692,AppleSupport,2017-12-02 07:36:15+00:00,Iâ€™m dealing with the same issue. ðŸ˜ cc: @AppleSupport https://t.co/YIUSnczx7o,other,other,Aryan,didn’t mention the issue clearly,False
val,2482116,2482116,AppleSupport,2017-10-29 22:57:27+00:00,@AppleSupport hey Iâ€™d like a refund - bought Toy Story in our iTunes and it plays like itâ€™s being streamed thru a toaster,other,account_and_billing,Aryan,customer requesting for a refund ,False
val,1419666,1419666,AppleSupport,2017-11-01 23:21:24+00:00,DUDE WHY THE FUCK Iï¸S MY Iï¸ BUTTON BEING WEIRD @123765 @AppleSupport FIX YOUR SHIT,hardware_issue,hardware_issue,Aryan,,False
val,2873394,2873394,AppleSupport,2017-11-28 03:46:31+00:00,@115858 can you do another update my shit keeps freezing.. what happens when I inevitably need to call 911 and this shit doesnâ€™t work? Do I do cpr myself with the phone? Or just Lost it and hit myself in the ducking heart hella times til I come back to life,software_issue,software_issue,Aryan,,False
val,1340755,1340755,AppleSupport,2017-10-27 11:38:18+00:00,"I hate the way apple is forcing me to buy a new phone. Yall aint slick. Charging backwards, screen freezing.  I cant aford a new one @115858",hardware_issue,software_issue,Aryan,the reported behavior comes under software malfunctioning,False
val,2947694,2947694,AppleSupport,2017-11-15 02:49:46+00:00,"@AppleSupport my iPhone x at certain times &amp; locations is facing mumbled call quality, same sim different phone works fine, on 11.1.1",other,software_issue,Aryan,call malfunction,False
val,215787,215787,AppleSupport,2017-10-04 20:37:12+00:00,@AppleSupport my iPhone 6s is slow as f*ck since I did the update to ios11 and after 1hour screen time itâ€™s empty #sucks,software_issue,software_issue,Aryan,,False
val,1242856,1242856,AppleSupport,2017-10-25 22:55:48+00:00,Grrr.. @115858 why is my iPad mini now slower than my 2-yr-old Blackberry with this latest update? Itâ€™s driving me bonkers ðŸ˜«,software_issue,software_issue,Aryan,,False
val,2016357,2016357,AppleSupport,2017-11-05 18:05:29+00:00,@AppleSupport can yâ€™all fix the questions boxes that show up,other,software_issue,Aryan,issue with the question boxes,False
val,1743578,1743578,AppleSupport,2017-11-07 05:41:04+00:00,@AppleSupport fix my Iï¸ button ðŸ˜’ðŸ¤¦ðŸ¾â€â™‚ï¸,hardware_issue,hardware_issue,Aryan,,False
val,1864781,1864781,AppleSupport,2017-10-20 13:57:18+00:00,Dis new @115858 iOS update is battery draining!!!! Only 10 am and Iâ€™m at 42% already!ðŸ˜”ðŸ˜”ðŸ˜”,software_issue,software_issue,Aryan,,False
val,2822611,2822611,AppleSupport,2017-11-11 20:44:23+00:00,Iâ€™m thinking itâ€™s time to switch to the new Google Pixel 2. Nothing I do fixes my storage issues. #imdone @AppleSupport,how_to_and_inquiry,complaint_feedback,Aryan,customer experience was terrible by customersupport soo he is wishing to upgrade to different product company,False
val,2581987,2581987,AppleSupport,2017-11-16 21:51:35+00:00,What da fuck is wrong wit my keyboard @115858 every time a nigga type capital â€œiâ€ dis shit happen ( Iï¸ ),software_issue,software_issue,Aryan,,False
val,2367339,2367339,AppleSupport,2017-10-14 14:14:30+00:00,iOS 11 stole my keyboard @AppleSupport https://t.co/g8aBV0CDvy,software_issue,other,Aryan,unclear service request ,False
val,1988474,1988474,AppleSupport,2017-11-02 04:02:29+00:00,Yo @AppleSupport why does my phone keep turning the letter I into Iï¸,other,software_issue,Aryan,issue with keyboard,False
val,2093817,2093817,AppleSupport,2017-11-08 03:17:55+00:00,@115858 I feel so disrespected with all these question marks as if thereâ€™s something wrong with my phone .... unu please to fix this,other,software_issue,Aryan,,False
val,2242095,2242095,AppleSupport,2017-11-10 16:01:12+00:00,@AppleSupport what is this can't log in https://t.co/TPsDdJEL35,other,account_and_billing,Aryan,explicilty describes he cant login,False
val,1615483,1615483,AppleSupport,2017-11-05 01:49:01+00:00,Is anyone elseâ€™s phone like not registering some text?... like question marks and squares and shit? Multiple social media platforms,other,software_issue,Aryan,text issue,False
val,2756165,2756165,AppleSupport,2017-11-21 01:59:17+00:00,@115858 my phone is saying my Apple ID is invalid all of a sudden... Canâ€™t update my phone or purchase apps. Please help.,software_issue,account_and_billing,Aryan,the following error is faced In account,False
val,2070252,2070252,AppleSupport,2017-10-08 21:18:05+00:00,@AppleSupport any problems with podcast app in Europe/Switzerland? Canâ€˜t connect to the â€žstoreâ€œ,other,software_issue,Aryan,connection error,False
val,2000764,2000764,AppleSupport,2017-11-03 00:01:43+00:00,@AppleSupport literally one hour of battery life with new iOS 11.1ðŸ¤¦ðŸ»â€â™‚ï¸,software_issue,software_issue,Aryan,battery drain issue,False
val,1725758,1725758,AppleSupport,2017-11-07 03:01:54+00:00,Yo @115858 @AppleSupport your new IOS is a POS. Have had noting but issues since IOS 11 dropped. #DumpsterFire,software_issue,complaint_feedback,Aryan,the customer isnt making a compalint he is facing he is only giving a feedback,False
val,1875331,1875331,AppleSupport,2017-10-21 23:16:59+00:00,@115858 @AppleSupport watching @54680 and my iWatch went crazy... apple please explain? ðŸ˜³ðŸ™„ #iwatchfail https://t.co/WzdJNPuau3,other,other,Aryan,customer didn’t mention issue clearly,False
val,1988246,1988246,AppleSupport,2017-11-02 03:55:18+00:00,wassup with these wild ass question marks â€œiï¸â€ @AppleSupport ?,other,software_issue,Aryan,question mark typo,False
val,515862,515862,AppleSupport,2017-12-02 00:26:04+00:00,@AppleSupport could you help me to solved this problem? i dont know why mu phone like this since this morning. every 1 minute. https://t.co/0kuFswQnu5,other,other,Aryan,user didn’t mention the accurate thing for which he needs help,False
val,855408,855408,AppleSupport,2017-10-13 08:24:55+00:00,Fourth time in a week Iâ€™ve had to power off/on my iPhone7 @AppleSupport to ensure Apps are available in the App Store app. On iOS 11.0.2,software_issue,software_issue,Aryan,"issue in app store , apps are getting missing",False
val,2616602,2616602,AppleSupport,2017-11-17 06:40:15+00:00,"@AppleSupport 2 things that still drive me made in IOS 11! 

1) please stop automatically turning the Bluetooth on.

2) please stop the camera defaulting to â€˜live photoâ€™ even when I turn it off! 

Yours - Most iPhone users. 

ðŸ¤¯ðŸ¤¬",software_issue,software_issue,Aryan,,False
val,1659662,1659662,AppleSupport,2017-11-06 03:18:33+00:00,"Alright @115858 , whatâ€™s the deal with â€œIï¸â€ this is annoying.",complaint_feedback,complaint_feedback,Aryan,,False
val,1592841,1592841,AppleSupport,2017-11-04 21:25:43+00:00,@AppleSupport @115858 my new iphone x heated during first charge. Stayed hung for 2 hours only to crash permanently thereafter. Is dead now!!,software_issue,hardware_issue,Aryan,device failure,False
val,1906807,1906807,AppleSupport,2017-10-25 14:10:26+00:00,My phone has already died 21% and Iâ€™ve only been awake for an hour... stop fucking with me @115858,other,software_issue,Aryan,battery drain issue,False
val,2608614,2608614,AppleSupport,2017-10-30 21:51:19+00:00,@115858 @115858 the new update has put the â€œauto brightnessâ€ selection tool buried under too many sub menus! Put it back to settingsâ€”&gt;display,software_issue,complaint_feedback,Aryan,requesting for older version,False
val,2375252,2375252,AppleSupport,2017-11-14 02:22:14+00:00,@AppleSupport having severe battery drain w iPhone6 after 11.1.1 update even when phone barely in use. Pls fix.,software_issue,software_issue,Aryan,,False
val,2149934,2149934,AppleSupport,2017-11-09 00:53:08+00:00,iPhone? Lol try Iï¸ phone @115858 #fixthis #neverupdatingagain,other,other,Aryan,didn’t mention the clearly what the customer wants,False
val,593596,593596,AppleSupport,2017-12-03 16:42:51+00:00,"Hi @115858 @AppleSupport, cancel iOS 11. Roll back iOS 10. Really, my battery is draining like crazy.",software_issue,complaint_feedback,Aryan,user is giving a feedback not about a service request,False
val,738907,738907,AppleSupport,2017-10-06 18:54:05+00:00,iOS 11 sucks @115858 %100-20 in 1 hour! I did not have this issue before the upgrade,software_issue,software_issue,Aryan,,False
val,2894782,2894782,AppleSupport,2017-11-28 15:21:14+00:00,"So not only does the battery life suck on the new iOS, the touchscreen is glitchy and the multitasking function has turned to trash. I love when my phone shuts off and 87% and doesnâ€™t turn on. @115858",software_issue,software_issue,Aryan,,False
val,1584626,1584626,AppleSupport,2017-11-04 17:12:40+00:00,Eye thought eye was the only one with the â€œIï¸â€ bug issue. Everyone Iï¸ know has it. @115858,software_issue,software_issue,Aryan,,False
val,1772908,1772908,AppleSupport,2017-11-08 02:04:20+00:00,@115858 please explain to me why I literally got my iPhone X a few hours ago and the screen isnâ€™t working,hardware_issue,hardware_issue,Aryan,,False
val,1823162,1823162,AppleSupport,2017-10-15 19:45:42+00:00,So today my #iPhone decided to completely break down and the system is damaged thank you @115858,other,software_issue,Aryan,device failure,False
val,2441871,2441871,AppleSupport,2017-11-14 23:02:28+00:00,Anyone elseâ€™s phone freezing up or not able to open up apps since the most recent #iOS11 update @AppleSupport,software_issue,software_issue,Aryan,,False
val,565010,565010,AppleSupport,2017-12-03 00:29:19+00:00,@AppleSupport how do I fix it https://t.co/rZ1nTPu7WA,how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
val,1284591,1284591,AppleSupport,2017-10-26 17:51:14+00:00,"@115858 is purposefully screwing up our phones, my phone has been off the charger for less than an hr and Iâ€™m at 8% already",account_and_billing,software_issue,Aryan,battery drain issue,False
val,2949633,2949633,AppleSupport,2017-11-29 16:24:16+00:00,Why every time i type â€œitâ€ my phone type â€œI.Tâ€ @AppleSupport think you guys have another glitch ðŸ¤¦ðŸ½â€â™‚ï¸,software_issue,software_issue,Aryan,typo,False
val,2944444,2944444,AppleSupport,2017-11-29 11:37:46+00:00,@115858 wow apple claps for you  ðŸ‘  am not at all satisfied with your after sale services . As am facing issue with my phone. Phone is heating up continuously even sometimes EarPods buttons not working. But they denied to accept and said you have yo show us.,hardware_issue,hardware_issue,Aryan,,False
val,1828948,1828948,AppleSupport,2017-10-17 13:22:56+00:00,iOS 11 battery is an absolute joke. I drop 30% in 2 hours by keeping it in my pocket.,software_issue,software_issue,Aryan,,False
test,2890793,2890793,AppleSupport,2017-11-28 09:41:19+00:00,#iOS 11.2 and so many minute bugs still there. Are you listening #Apple? @115858 https://t.co/MOE0107cfq,software_issue,complaint_feedback,Aryan,complaint on bug,False
test,1533766,1533766,AppleSupport,2017-11-03 19:26:58+00:00,@AppleSupport do you have a date for the returning of Twitter to Apple watch? Tnx.,other,other,Aryan,didn’t mention the appropriate reason for service,False
test,2709964,2709964,AppleSupport,2017-11-20 01:41:56+00:00,My pictures taking to long to update @AppleSupport  â˜¹ï¸,software_issue,software_issue,Aryan,,False
test,964032,964032,AppleSupport,2017-10-11 14:25:50+00:00,@AppleSupport how can I find out what my payoff would be if I want to pay off my iPhone upgrade plan early?,other,how_to_and_inquiry,Aryan,requsting for an enquiry ,False
test,2060153,2060153,AppleSupport,2017-10-07 11:10:06+00:00,"@AppleSupport phone so slow &amp; battery so bad since update 11.2, another update coming soon?!",software_issue,software_issue,Aryan,,False
test,1000099,1000099,AppleSupport,2017-11-03 18:06:21+00:00,"@AppleSupport my iPhone X keeps getting a ""Could Not Activate iPhone"" error. Is the activation server down?",other,account_and_billing,Aryan,activation isnt under software,False
test,1912671,1912671,AppleSupport,2017-10-26 19:12:27+00:00,@AppleSupport @569726 iPhone keeps freezing on 11.0.3,other,software_issue,Aryan,issue because of new update,False
test,742507,742507,AppleSupport,2017-10-11 14:36:51+00:00,Anyone else have a problem with inadvertently deleting email since iPhone #iOS11 update? It seems the delete button has moved? @115858,software_issue,software_issue,Aryan,,False
test,1533038,1533038,AppleSupport,2017-11-03 09:06:55+00:00,@115858 @AppleSupport kinda really angry about the crackling noise when listening to music and ringing. Getting irritated now.,other,hardware_issue,Aryan,device problem,False
test,1605578,1605578,AppleSupport,2017-11-04 22:21:31+00:00,@115858 fix this. Iï¸,other,other,Aryan,no clear description,False
test,1552216,1552216,AppleSupport,2017-11-04 00:06:26+00:00,@115858 @AppleSupport can someone help with this keyboard glitch? Every time i text the letterâ€ iâ€ it shows as this Iï¸,software_issue,software_issue,Aryan,,False
test,2403703,2403703,AppleSupport,2017-11-14 06:59:42+00:00,@AppleSupport My iPhone 7Plus does not support Apple Pay at any merchants. It either doesnâ€™t reads it or they get a processing message on their screen.,hardware_issue,account_and_billing,Aryan,payment issues,False
test,2361655,2361655,AppleSupport,2017-11-13 20:31:26+00:00,"@115858 bought a brand new watch with a dent in it right out of the box. After weeks of back and forth finally recâ€™d a refurb replacement with a sticky crown and loose, rattling app button. Poor quality product to match a poor customer service experience.",hardware_issue,hardware_issue,Aryan,,False
test,1596046,1596046,AppleSupport,2017-11-04 18:15:59+00:00,Hey @115858 fix the bugs in 11.1  thanks.,software_issue,software_issue,Aryan,,False
test,683673,683673,AppleSupport,2017-10-05 17:51:31+00:00,@AppleSupport I have noticed a huge dip in my battery life since the new update. Any known issues on this?,software_issue,software_issue,Aryan,,False
test,81832,81832,AppleSupport,2017-11-30 04:58:40+00:00,"yo @115858 I just bought ya iPhone 7 just like 2 weeks ago and the battery already dies quicker than @4870 dog taking a fat shit, instead of not having a headphone jack, make a better battery, period",software_issue,complaint_feedback,Aryan,criticizing about the product,False
test,859806,859806,AppleSupport,2017-10-13 10:31:20+00:00,"@AppleSupport Having issues since #iOS11 with @4305. Not receiving all message notifications until I open the app, any reason for this?",software_issue,software_issue,Aryan,,False
test,2125094,2125094,AppleSupport,2017-11-08 16:56:52+00:00,@AppleSupport My wife is part of our family account but Apple Music says she needs to start a trial. Help?,other,account_and_billing,Aryan,bug,False
test,2027947,2027947,AppleSupport,2017-11-06 19:00:26+00:00,@115858 fix this Iï¸ bug shit please,software_issue,software_issue,Aryan,,False
test,1579761,1579761,AppleSupport,2017-11-04 14:57:43+00:00,Bought the 8 yesterday and Iâ€™m not even allowed to type the letter â€œeyeâ€ without it looking like Iï¸,software_issue,software_issue,Aryan,,False
test,322056,322056,AppleSupport,2017-10-07 05:00:50+00:00,@115858 iOS 11.0.2 needs refinement. I hadn't seen this unresponsive iOS before. #bugs #freeze #newios,software_issue,software_issue,Aryan,,False
test,1594948,1594948,AppleSupport,2017-11-04 17:39:19+00:00,Sooo why canâ€™t I see emojis is it because I still have a 6plus? Is there another iOS update?@115858 @AppleSupport,software_issue,how_to_and_inquiry,Aryan,asking a enquiry,False
test,542494,542494,AppleSupport,2017-12-02 07:05:48+00:00,"@AppleSupport my iPhone 6S Plus keeps restarting every few minutes if I'm using my phone. It was working perfectly all day, but then about 30 minutes ago, as I was trying to text someone it kept restarting. Is there a fix for this????",other,software_issue,Aryan,repeated unexpected restarts,False
test,127626,127626,AppleSupport,2017-11-24 04:07:59+00:00,@AppleSupport I all of a sudden have a ton of duplicate films showing in my iTunes collection.,other,software_issue,Aryan,duplicate media appearing,False
test,1273681,1273681,AppleSupport,2017-10-26 13:14:00+00:00,@AppleSupport I have a Apple Music subscription and every time I try to play a song I get this pop up. Can u pls tell me how to fix it. https://t.co/W2osB22Vx2,how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
test,1671211,1671211,AppleSupport,2017-11-06 06:37:01+00:00,@120640 shame that your upgrade programme does not allow customers to join - even when they try on 4 consequetive 6:00am mornings,other,complaint_feedback,Aryan,compalint about the program,False
test,2467267,2467267,AppleSupport,2017-10-29 20:42:25+00:00,@AppleSupport @118721 se puede buggear mÃ¡s esto? Voy ya por el segundo drop y esto se quedo en el principio de la canciÃ³n https://t.co/o4dGmk8P8Q,software_issue,software_issue,Aryan,customer describes a bug,False
test,1614958,1614958,AppleSupport,2017-10-18 18:12:43+00:00,"@115858 iOS 11.0.3 is really grinding my gears. WiFi keeps dropping, data use is not working, apps glitch.",software_issue,software_issue,Aryan,,False
test,1161939,1161939,AppleSupport,2017-11-07 14:15:34+00:00,"Dear @115858, this phone cost $1200. Fix the freaking â€œIâ€ glitch in your OS! Yeesh! ðŸ‘¿",software_issue,software_issue,Aryan,,False
test,2083164,2083164,AppleSupport,2017-10-10 20:37:46+00:00,@115858.   My next call is to a attorney and the user you are not protecting.,other,other,Aryan,unclear service request ,False
test,2299409,2299409,AppleSupport,2017-11-12 08:19:42+00:00,@AppleSupport Am I the only person to have an iPhone 6 that powers off when down to 30% charge but when put on charge still shows 30% charge available?,account_and_billing,software_issue,Aryan,battery drain issue,False
test,2485883,2485883,AppleSupport,2017-11-15 13:09:53+00:00,"@115858 new update got my phone going from 100 âž¡ï¸ 0 reallllll quick.
ðŸ¤¬",software_issue,software_issue,Aryan,,False
test,1064935,1064935,AppleSupport,2017-10-23 12:06:24+00:00,every app on my phone crashes now ðŸ˜’ @AppleSupport,software_issue,software_issue,Aryan,,False
test,610089,610089,AppleSupport,2017-10-04 03:51:17+00:00,Ever since I updated my phone it keeps freezing @AppleSupport . What type of crappy update is this ðŸ˜’,software_issue,software_issue,Aryan,,False
test,1910233,1910233,AppleSupport,2017-10-24 21:43:32+00:00,@AppleSupport bring back being able to see the cover of the music on your lock screen I dislike this new update,software_issue,complaint_feedback,Aryan,customer is not satisfied about the UI,False
test,2555225,2555225,AppleSupport,2017-11-16 13:45:17+00:00,@AppleSupport This is the 4th time I am doing iPhone restore in this week. It automatically restart sometime and get stuck in logo screen. Then I had restore using iTunes again and again. Atleast let me know what is the reason for this. #iPhoneLogoScreenLoop #iPhone,hardware_issue,software_issue,Aryan,os issue,False
test,97067,97067,AppleSupport,2017-11-30 15:32:38+00:00,Ok @115858: whatâ€™s the deal with iCal spontaneously shutting down while Iâ€™m using it? Itâ€™s happening more frequently lately. Seems like an easy fix....?,other,software_issue,Aryan,icall crash repeatedly,False
test,537626,537626,AppleSupport,2017-12-02 04:13:35+00:00,@AppleSupport I'm having issues where my iPhone randomly shuts down and exits all applications after only 30 seconds of use... It's not turning off but it's having the same effect. Unsure of what's going on #sos,other,software_issue,Aryan,random shutdowns,False
test,2109764,2109764,AppleSupport,2017-11-08 11:38:34+00:00,"@AppleSupport mi iPhone 7 se ha cambiado de un 68% de baterÃ­a a un 15% en 5 minutos?!?!? Usando solo la mÃºsica, que pasa?!?",other,software_issue,Aryan,battery drain issue,False
test,1505147,1505147,AppleSupport,2017-11-07 00:04:41+00:00,Get it together @115858 @AppleSupport â€œ Iï¸ is annoying â€œ,complaint_feedback,complaint_feedback,Aryan,,False
test,926400,926400,AppleSupport,2017-10-13 21:32:30+00:00,Why is my iPhone battery not lasting the day with average use and forget the Apple Watch connected as well :( #flatbattery @AppleSupport,software_issue,software_issue,Aryan,,False
test,334972,334972,AppleSupport,2017-10-07 18:44:10+00:00,"@AppleSupport I'm unable to update my iPhone, the update downloads &amp; when I click install it verifies but then says it's unable to download? https://t.co/dDsXPFDjZ6",software_issue,software_issue,Aryan,,False
test,2238167,2238167,AppleSupport,2017-11-10 14:23:14+00:00,@AppleSupport my battery keeps draining.  Itâ€™s been draining since the latest update.  Is there any way yâ€™all can fix it; in the next update?,software_issue,software_issue,Aryan,,False
test,2123909,2123909,AppleSupport,2017-11-08 16:19:23+00:00,So whereâ€™s the auto brightness function gone on my iPhone after lasted ios11.1 update? No wonder my battery is dying quickly! @115858 @AppleSupport,software_issue,software_issue,Aryan,,False
test,1676954,1676954,AppleSupport,2017-11-06 07:38:55+00:00,Hi @115858 can you please fix the whole Iï¸ thing thatâ€™s going on with the question mark and the A bc itâ€™s really getting on my nerves,other,software_issue,Aryan,keyboard issue,False
test,1643901,1643901,AppleSupport,2017-11-05 23:24:55+00:00,if @115858 doesnâ€™t fix this glitch with the iï¸ soon. ima lose my shit.,software_issue,software_issue,Aryan,,False
test,1593937,1593937,AppleSupport,2017-11-04 21:51:56+00:00,Yo @115858 this keyboard bug youâ€™ve left uncorrected for like a week and a half is ridiculous. Steve would have fired someone. You know it.,software_issue,complaint_feedback,Aryan,criticizing about the product,False
test,1924670,1924670,AppleSupport,2017-10-27 04:30:52+00:00,@AppleSupport how do I reply to a feedback email via the feedback app on the latest Beta for iOS11.1 Beta 5?,software_issue,how_to_and_inquiry,Aryan,asking how to perform that action,False
test,2303466,2303466,AppleSupport,2017-11-12 16:31:40+00:00,"@AppleSupport why do I intermittently get a black screen w/ a spinning wheel after unlocking w/ passcode on #iphonex ? It happened w/fresh iPhone, Iâ€™ve restarted, latest iOS, still happening w/ reloaded backup. https://t.co/NU4oGzKnpj",software_issue,software_issue,Aryan,,False
test,2545499,2545499,AppleSupport,2017-11-16 06:00:03+00:00,"@AppleSupport  why does my iphone  biweekly give me a frozen black screen with an apple logo , which require me to do a new factory restore to the phone !!!! why the is that APPLE !!! ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ https://t.co/CqEyhJ9a5J",hardware_issue,software_issue,Aryan,,False
